id,restaurant_name,category,esimated_cooking_time,latitude,longitude
R_97343,Restaurant NE,BUBBLE TEA,64.0,13.744008,100.5466143
R_97329,Restaurant NF,BUBBLE TEA,62.0,13.71376941,100.4717255
R_97318,Restaurant NG,BUBBLE TEA,65.0,13.98816818,100.618212
R_97317,Restaurant NH,BUBBLE TEA,35.0,13.688521,100.507885
R_97315,Restaurant NI,BUBBLE TEA,36.0,13.79193849,100.6243151
R_97308,Restaurant NJ,BUBBLE TEA,45.0,13.74085907,100.5224334
R_97302,Restaurant NK,BUBBLE TEA,44.0,13.848466,100.623827
R_97297,Restaurant NL,BUBBLE TEA,32.0,13.80298672,100.560928
R_97295,Restaurant NM,BUBBLE TEA,42.0,13.86894,100.495031
R_97288,Restaurant NN,BUBBLE TEA,70.0,13.77838617,100.4757554
R_97276,Restaurant NO,BUBBLE TEA,36.0,13.784686,100.498337
R_97272,Restaurant NP,BUBBLE TEA,37.0,13.82147187,100.5489333
R_97270,Restaurant NQ,BUBBLE TEA,53.0,13.741394,100.513963
R_97251,Restaurant NR,BUBBLE TEA,31.0,13.76301377,100.4966688
R_97247,Restaurant NS,BUBBLE TEA,66.0,13.681773,100.47906
R_97246,Restaurant NT,BUBBLE TEA,33.0,13.771322,100.663307
R_97243,Restaurant NU,BUBBLE TEA,54.0,13.791844,100.463157
R_97240,Restaurant NV,BUBBLE TEA,62.0,13.79507488,100.5492482
R_97222,Restaurant NW,BUBBLE TEA,45.0,13.64368657,100.4987488
R_97214,Restaurant NX,BUBBLE TEA,69.0,13.645226,100.49945
R_97213,Restaurant NY,BUBBLE TEA,34.0,13.675867,100.546333
R_97208,Restaurant NZ,BUBBLE TEA,54.0,13.768163,100.425716
R_97202,Restaurant OA,BUBBLE TEA,46.0,13.895951,100.578326
R_97201,Restaurant OB,BUBBLE TEA,32.0,13.711698,100.40897
R_97191,Restaurant OC,BUBBLE TEA,61.0,13.74444269,100.405379
R_97188,Restaurant OD,BUBBLE TEA,66.0,13.81772388,100.6437662
R_97179,Restaurant OE,BUBBLE TEA,61.0,13.784291,100.513455
R_97176,Restaurant OF,BUBBLE TEA,56.0,13.779213,100.509854
R_97175,Restaurant OG,BUBBLE TEA,66.0,13.677242,100.662747
R_97174,Restaurant OH,BUBBLE TEA,34.0,13.784076,100.580056
R_97173,Restaurant OI,BUBBLE TEA,65.0,13.745894,100.539208
R_97154,Restaurant OJ,BUBBLE TEA,56.0,13.65384,100.694401
R_97145,Restaurant OK,BUBBLE TEA,36.0,13.73430175,100.5118599
R_97140,Restaurant OL,BUBBLE TEA,57.0,13.963184,100.660157
R_97133,Restaurant OM,BUBBLE TEA,63.0,13.767659,100.557936
R_97114,Restaurant ON,BUBBLE TEA,50.0,13.72454489,100.7760325
R_97113,Restaurant OO,BUBBLE TEA,65.0,13.758603,100.498886
R_97108,Restaurant OP,BUBBLE TEA,36.0,13.70719241,100.6074306
R_97105,Restaurant OQ,BUBBLE TEA,40.0,13.71698,100.59569
R_97098,Restaurant OR,BUBBLE TEA,60.0,13.7114766,100.8179013
R_97096,Restaurant OS,BUBBLE TEA,31.0,13.777863,100.570285
R_97094,Restaurant OT,BUBBLE TEA,34.0,13.87529569,100.5780141
R_97088,Restaurant OU,BUBBLE TEA,67.0,13.728745,100.775063
R_97087,Restaurant OV,BUBBLE TEA,48.0,13.78331098,100.3957211
R_97084,Restaurant OW,BUBBLE TEA,43.0,13.6938137,100.7811853
R_97079,Restaurant OX,BUBBLE TEA,49.0,13.755945,100.539062
R_97075,Restaurant OY,BUBBLE TEA,41.0,13.668666,100.634262
R_97072,Restaurant OZ,BUBBLE TEA,64.0,13.769085,100.7764635
R_97056,Restaurant PA,BUBBLE TEA,36.0,13.673153,100.646992
R_97046,Restaurant PB,BUBBLE TEA,46.0,13.717364,100.5077
R_97043,Restaurant PC,BUBBLE TEA,49.0,13.667555,100.639071
R_97041,Restaurant PD,BUBBLE TEA,63.0,13.75187,100.497013
R_97040,Restaurant PE,BUBBLE TEA,32.0,13.8266665,100.6766975
R_97030,Restaurant PF,BUBBLE TEA,68.0,13.783105,100.547434
R_97015,Restaurant PG,BUBBLE TEA,41.0,13.651357,100.509158
R_97006,Restaurant PH,BUBBLE TEA,40.0,13.757037,100.522271
R_97005,Restaurant PI,BUBBLE TEA,51.0,13.697873,100.652758
R_96993,Restaurant PJ,BUBBLE TEA,33.0,13.712124,100.431861
R_96978,Restaurant PK,BUBBLE TEA,49.0,13.783353,100.535444
R_96970,Restaurant PL,BUBBLE TEA,42.0,13.710858,100.527929
R_96936,Restaurant PM,BUBBLE TEA,40.0,13.89035545,100.5155185
R_96935,Restaurant PN,BUBBLE TEA,55.0,13.65667195,100.6412668
R_96930,Restaurant PO,BUBBLE TEA,30.0,13.72086,100.458968
R_96921,Restaurant PP,BUBBLE TEA,31.0,13.84118334,100.5414294
R_96919,Restaurant PQ,BUBBLE TEA,66.0,13.77821747,100.5584796
R_96918,Restaurant PR,BUBBLE TEA,39.0,13.75989,100.512785
R_96913,Restaurant PS,BUBBLE TEA,69.0,13.776436,100.478108
R_96910,Restaurant PT,BUBBLE TEA,40.0,13.944452,100.605285
R_96908,Restaurant PU,BUBBLE TEA,33.0,13.781553,100.52309
R_96893,Restaurant PV,BUBBLE TEA,47.0,13.7796773,100.5367692
R_96890,Restaurant PW,BUBBLE TEA,55.0,13.7321415,100.5827168
R_96877,Restaurant PX,BUBBLE TEA,42.0,13.735352,100.577374
R_96876,Restaurant PY,BUBBLE TEA,32.0,13.8162048,100.5604674
R_96864,Restaurant PZ,BUBBLE TEA,68.0,13.72254876,100.7644761
R_96858,Restaurant QA,BUBBLE TEA,33.0,13.805426,100.523994
R_96854,Restaurant QB,BUBBLE TEA,66.0,13.76753,100.513795
R_96853,Restaurant QC,BUBBLE TEA,45.0,13.7417062,100.5081812
R_96848,Restaurant QD,BUBBLE TEA,42.0,13.74338,100.540572
R_96842,Restaurant QE,BUBBLE TEA,31.0,13.772802,100.65216
R_96840,Restaurant QF,BUBBLE TEA,37.0,13.7597834,100.5379965
R_96839,Restaurant QG,BUBBLE TEA,47.0,13.773395,100.631074
R_96834,Restaurant QH,BUBBLE TEA,57.0,13.718676,100.454693
R_96832,Restaurant QI,BUBBLE TEA,34.0,13.754154,100.415489
R_96821,Restaurant QJ,BUBBLE TEA,56.0,13.77473188,100.5059923
R_96804,Restaurant QK,BUBBLE TEA,46.0,13.78943413,100.5511692
R_96795,Restaurant QL,BUBBLE TEA,52.0,13.846337,100.66391
R_96785,Restaurant QM,BUBBLE TEA,63.0,13.72674,100.510215
R_96782,Restaurant QN,BUBBLE TEA,58.0,13.8599115,100.7020152
R_96776,Restaurant QO,BUBBLE TEA,60.0,13.72098142,100.5160144
R_96773,Restaurant QP,BUBBLE TEA,65.0,13.80312404,100.5779707
R_96769,Restaurant QQ,BUBBLE TEA,43.0,13.9738318,100.5782924
R_96761,Restaurant QR,BUBBLE TEA,44.0,13.7400956,100.5473857
R_96757,Restaurant QS,BUBBLE TEA,52.0,13.72170488,100.5318724
R_96751,Restaurant QT,BUBBLE TEA,47.0,13.778923,100.543464
R_96748,Restaurant QU,BUBBLE TEA,30.0,13.777697,100.358324
R_96744,Restaurant QV,BUBBLE TEA,56.0,13.7845271,100.5795975
R_96738,Restaurant QW,BUBBLE TEA,30.0,13.718748,100.531394
R_96735,Restaurant QX,BUBBLE TEA,65.0,13.774999,100.5973746
R_96731,Restaurant QY,BUBBLE TEA,39.0,13.738447,100.583958
R_96727,Restaurant QZ,BUBBLE TEA,49.0,13.67300718,100.5343402
R_96726,Restaurant RA,BUBBLE TEA,62.0,13.858876,100.539343
R_96716,Restaurant RB,BUBBLE TEA,46.0,13.683969,100.700433
R_96694,Restaurant RC,BUBBLE TEA,32.0,13.736243,100.634651
R_96693,Restaurant RD,BUBBLE TEA,62.0,13.744932,100.792723
R_96692,Restaurant RE,BUBBLE TEA,55.0,13.859317,100.695128
R_96690,Restaurant RF,BUBBLE TEA,43.0,13.65132457,100.4969687
R_96682,Restaurant RG,BUBBLE TEA,35.0,13.6920753,100.6505981
R_96675,Restaurant RH,BUBBLE TEA,31.0,13.9035295,100.5259799
R_96671,Restaurant RI,BUBBLE TEA,69.0,13.755208,100.47232
R_96669,Restaurant RJ,BUBBLE TEA,60.0,13.66484592,100.4095248
R_96657,Restaurant RK,BUBBLE TEA,30.0,13.69706859,100.3409135
R_96656,Restaurant RL,BUBBLE TEA,59.0,13.729266,100.533677
R_96654,Restaurant RM,BUBBLE TEA,31.0,13.8166,100.59109
R_96650,Restaurant RN,BUBBLE TEA,63.0,13.80073,100.615753
R_96636,Restaurant RO,BUBBLE TEA,45.0,13.670558,100.634483
R_96630,Restaurant RP,BUBBLE TEA,35.0,13.722993,100.555459
R_96628,Restaurant RQ,BUBBLE TEA,61.0,13.86313009,100.5890273
R_96626,Restaurant RR,BUBBLE TEA,36.0,13.866705,100.625839
R_96623,Restaurant RS,BUBBLE TEA,48.0,13.71130081,100.51334
R_96620,Restaurant RT,BUBBLE TEA,53.0,13.797601,100.572067
R_96613,Restaurant RU,BUBBLE TEA,70.0,13.69085,100.503087
R_96612,Restaurant RV,BUBBLE TEA,58.0,13.735385,100.642643
R_96602,Restaurant RW,BUBBLE TEA,44.0,13.85095628,100.629977
R_96598,Restaurant RX,BUBBLE TEA,66.0,13.96493795,100.5916258
R_96595,Restaurant RY,BUBBLE TEA,63.0,13.7669577,100.5704208
R_96588,Restaurant RZ,BUBBLE TEA,38.0,13.759166,100.636592
R_96583,Restaurant SA,BUBBLE TEA,53.0,13.74011699,100.5531361
R_96582,Restaurant SB,BUBBLE TEA,63.0,13.92092076,100.6041195
R_96573,Restaurant SC,BUBBLE TEA,60.0,13.7893343,100.4715807
R_96560,Restaurant SD,BUBBLE TEA,69.0,13.751204,100.446225
R_96554,Restaurant SE,BUBBLE TEA,47.0,13.784868,100.668786
R_96550,Restaurant SF,BUBBLE TEA,45.0,13.92730832,100.5869455
R_96524,Restaurant SG,BUBBLE TEA,40.0,13.7563071,100.4893101
R_96517,Restaurant SH,BUBBLE TEA,45.0,13.720925,100.5152759
R_96510,Restaurant SI,BUBBLE TEA,54.0,13.62841447,100.4501559
R_96506,Restaurant SJ,BUBBLE TEA,58.0,13.810624,100.52194
R_96483,Restaurant SK,BUBBLE TEA,68.0,13.719522,100.584768
R_96480,Restaurant SL,BUBBLE TEA,30.0,13.905281,100.657285
R_96479,Restaurant SM,BUBBLE TEA,56.0,14.07389322,100.6130712
R_96465,Restaurant SN,BUBBLE TEA,49.0,13.765658,100.642495
R_96462,Restaurant SO,BUBBLE TEA,50.0,13.727045,100.531469
R_96457,Restaurant SP,BUBBLE TEA,34.0,13.75588619,100.4867965
R_96447,Restaurant SQ,BUBBLE TEA,65.0,13.73067986,100.5816802
R_96444,Restaurant SR,BUBBLE TEA,62.0,13.74130729,100.6227109
R_96438,Restaurant SS,BUBBLE TEA,66.0,13.78503504,100.5121038
R_96434,Restaurant ST,CAKE,21.0,13.743039,100.547225
R_96416,Restaurant SU,CAKE,26.0,13.75572284,100.7369511
R_96412,Restaurant SV,CAKE,37.0,13.72222816,100.7392596
R_96409,Restaurant SW,CAKE,51.0,13.72511622,100.5631404
R_96400,Restaurant SX,CAKE,58.0,13.78493331,100.5126917
R_96394,Restaurant SY,CAKE,32.0,13.761605,100.415655
R_96387,Restaurant SZ,CAKE,25.0,13.745171,100.532122
R_96381,Restaurant TA,CAKE,53.0,13.734351,100.508165
R_96376,Restaurant TB,CAKE,50.0,13.7857748,100.6130248
R_96370,Restaurant TC,CAKE,34.0,13.80458156,100.7254897
R_96369,Restaurant TD,CAKE,50.0,13.68099,100.494291
R_96367,Restaurant TE,CAKE,34.0,13.696882,100.483094
R_96365,Restaurant TF,CAKE,26.0,13.722924,100.511089
R_96355,Restaurant TG,CAKE,20.0,13.827193,100.625105
R_96354,Restaurant TH,CAKE,60.0,13.766099,100.642457
R_96353,Restaurant TI,CAKE,52.0,13.74129879,100.5062751
R_96349,Restaurant TJ,CAKE,22.0,13.77433017,100.5702122
R_96333,Restaurant TK,CAKE,45.0,13.7441269,100.5442516
R_96314,Restaurant TL,CAKE,52.0,13.814361,100.643777
R_96300,Restaurant TM,CAKE,32.0,13.610718,100.509956
R_96295,Restaurant TN,CAKE,20.0,13.78568117,100.429071
R_96292,Restaurant TO,CAKE,25.0,13.756282,100.489333
R_96288,Restaurant TP,CAKE,51.0,13.72786053,100.7710755
R_96279,Restaurant TQ,CAKE,48.0,13.64032466,100.5004041
R_96277,Restaurant TR,CAKE,23.0,13.798504,100.550643
R_96270,Restaurant TS,CAKE,64.0,13.728933,100.476236
R_96262,Restaurant TT,CAKE,26.0,13.7502284,100.5394656
R_96261,Restaurant TU,CAKE,61.0,13.728839,100.53265
R_96256,Restaurant TV,CAKE,32.0,13.92512214,100.544402
R_96255,Restaurant TW,CAKE,41.0,13.82187472,100.5913289
R_96254,Restaurant TX,CAKE,56.0,13.744093,100.534767
R_96250,Restaurant TY,CAKE,37.0,13.8020855,100.5344226
R_96249,Restaurant TZ,CAKE,22.0,13.91055952,100.5395501
R_96247,Restaurant UA,CAKE,20.0,13.61258512,100.5100021
R_96245,Restaurant UB,CAKE,37.0,13.85801,100.54154
R_96243,Restaurant UC,CAKE,42.0,13.715108,100.594673
R_96241,Restaurant UD,CAKE,53.0,13.777715,100.525474
R_96239,Restaurant UE,CAKE,66.0,13.80571,100.728691
R_96227,Restaurant UF,CAKE,42.0,13.669859,100.627147
R_96226,Restaurant UG,CAKE,52.0,13.7395676,100.5556779
R_96217,Restaurant UH,CAKE,58.0,13.93306731,100.6342425
R_96208,Restaurant UI,CAKE,65.0,13.66917306,100.4513853
R_96194,Restaurant UJ,CAKE,49.0,13.777541,100.572954
R_96189,Restaurant UK,CAKE,32.0,13.71366866,100.4079463
R_96174,Restaurant UL,CAKE,27.0,13.75926065,100.4992618
R_96172,Restaurant UM,CAKE,44.0,13.725389,100.576213
R_96165,Restaurant UN,CAKE,53.0,13.750084,100.539681
R_96162,Restaurant UO,CAKE,65.0,13.729707,100.530484
R_96160,Restaurant UP,CAKE,63.0,13.7346005,100.5226869
R_96155,Restaurant UQ,CAKE,35.0,13.65087573,100.6401738
R_96154,Restaurant UR,CAKE,44.0,13.93247049,100.655812
R_96144,Restaurant US,CAKE,41.0,13.747029,100.535004
R_96142,Restaurant UT,CAKE,39.0,13.7705118,100.5722782
R_96141,Restaurant UU,CAKE,27.0,13.742691,100.538825
R_96137,Restaurant UV,CAKE,35.0,13.94760327,100.5709669
R_96130,Restaurant UW,CAKE,47.0,13.773653,100.569686
R_96127,Restaurant UX,CAKE,46.0,13.6521028,100.6175094
R_96114,Restaurant UY,CAKE,64.0,13.801388,100.522805
R_96110,Restaurant UZ,CAKE,31.0,13.77896,100.487676
R_96096,Restaurant VA,CAKE,56.0,13.6285923,100.6272758
R_96092,Restaurant VB,CAKE,37.0,13.76144877,100.6789101
R_96081,Restaurant VC,CAKE,24.0,13.77570606,100.5085387
R_96075,Restaurant VD,CAKE,66.0,13.73062,100.533078
R_96060,Restaurant VE,CAKE,33.0,13.754021,100.514678
R_96059,Restaurant VF,CAKE,70.0,13.737469,100.491571
R_96057,Restaurant VG,CAKE,69.0,13.709304,100.392189
R_96056,Restaurant VH,CAKE,26.0,13.640123,100.500218
R_96041,Restaurant VI,CAKE,43.0,13.63443633,100.6218
R_96040,Restaurant VJ,CAKE,67.0,13.71993711,100.5254713
R_96013,Restaurant VK,CAKE,60.0,13.74918121,100.5142344
R_96007,Restaurant VL,CAKE,56.0,13.72728125,100.5181491
R_95996,Restaurant VM,CAKE,66.0,13.736141,100.562625
R_95989,Restaurant VN,CAKE,49.0,13.84338496,100.5710102
R_95974,Restaurant VO,CAKE,48.0,13.7800853,100.6427148
R_95973,Restaurant VP,CAKE,49.0,13.752405,100.490418
R_95969,Restaurant VQ,CAKE,68.0,13.72768067,100.5324779
R_95968,Restaurant VR,CAKE,24.0,13.743847,100.534911
R_95958,Restaurant VS,CAKE,22.0,13.772508,100.6425
R_95956,Restaurant VT,CAKE,20.0,13.80702664,100.5731738
R_95953,Restaurant VU,CAKE,44.0,13.7868026,100.5128388
R_95936,Restaurant VV,CAKE,43.0,13.8684804,100.6326058
R_95920,Restaurant VW,CAKE,39.0,13.84477171,100.6634529
R_95919,Restaurant VX,CAKE,35.0,13.75329699,100.5721108
R_95916,Restaurant VY,CAKE,27.0,13.810315,100.568831
R_95911,Restaurant VZ,CAKE,62.0,13.74587995,100.5236466
R_95907,Restaurant WA,CAKE,66.0,13.84152,100.594342
R_95903,Restaurant WB,CAKE,33.0,13.78934326,100.4465228
R_95902,Restaurant WC,CAKE,35.0,13.758633,100.565929
R_95889,Restaurant WD,CAKE,44.0,13.77827,100.524089
R_95875,Restaurant WE,CAKE,54.0,13.75253513,100.5887906
R_95867,Restaurant WF,CAKE,22.0,13.72972,100.494007
R_95837,Restaurant WG,CAKE,68.0,13.64531043,100.6797436
R_95836,Restaurant WH,CAKE,63.0,13.694319,100.859536
R_95834,Restaurant WI,CAKE,25.0,13.787673,100.677908
R_95832,Restaurant WJ,CAKE,58.0,13.836721,100.574293
R_95830,Restaurant WK,CAKE,48.0,13.80337491,100.7094162
R_95827,Restaurant WL,CAKE,70.0,13.848053,100.567269
R_95826,Restaurant WM,CAKE,30.0,13.76388425,100.5513369
R_95825,Restaurant WN,CAKE,59.0,13.7875333,100.5448546
R_95819,Restaurant WO,CAKE,34.0,13.7936979,100.6277388
R_95808,Restaurant WP,CAKE,25.0,13.714285,100.655951
R_95807,Restaurant WQ,CAKE,55.0,13.90383884,100.5281686
R_95802,Restaurant WR,CAKE,54.0,13.840313,100.573806
R_95787,Restaurant WS,CAKE,44.0,13.75690583,100.5395043
R_95782,Restaurant WT,CAKE,55.0,13.678895,100.608905
R_95776,Restaurant WU,CAKE,37.0,13.732742,100.567881
R_95772,Restaurant WV,CAKE,40.0,13.76705857,100.7464673
R_95767,Restaurant WW,CAKE,41.0,13.77888,100.547827
R_95763,Restaurant WX,CAKE,45.0,13.722151,100.771482
R_95759,Restaurant WY,CAKE,52.0,13.7277827,100.5364189
R_95750,Restaurant WZ,CAKE,45.0,13.7443773,100.6548008
R_95744,Restaurant XA,CAKE,67.0,13.79425418,100.7208797
R_95743,Restaurant XB,CAKE,34.0,13.92772157,100.5436439
R_95741,Restaurant XC,CAKE,65.0,13.7730464,100.4924954
R_95729,Restaurant XD,CAKE,49.0,13.9507097,100.5859343
R_95726,Restaurant XE,CAKE,44.0,13.752879,100.504838
R_95724,Restaurant XF,CAKE,36.0,13.739852,100.406289
R_95709,Restaurant XG,CAKE,63.0,13.7584892,100.4961631
R_95708,Restaurant XH,CAKE,28.0,13.81643573,100.602559
R_95706,Restaurant XI,CAKE,60.0,13.69454441,100.5456958
R_95704,Restaurant XJ,CAKE,56.0,13.742202,100.572121
R_95692,Restaurant XK,CAKE,65.0,13.807534,100.575663
R_95687,Restaurant XL,CAKE,62.0,13.796998,100.56292
R_95669,Restaurant XM,CAKE,30.0,13.697499,100.537092
R_95661,Restaurant XN,CAKE,29.0,13.75490937,100.7466931
R_95660,Restaurant XO,CAKE,62.0,13.711042,100.635741
R_95656,Restaurant XP,CAKE,64.0,13.778707,100.62401
R_95654,Restaurant XQ,CAKE,56.0,13.736996,100.503911
R_95634,Restaurant XR,CAKE,42.0,13.72770651,100.5683498
R_95629,Restaurant XS,CAKE,25.0,13.70388365,100.5045316
R_95623,Restaurant XT,CAKE,42.0,13.791259,100.549616
R_95618,Restaurant XU,CAKE,35.0,13.684623,100.486245
R_95610,Restaurant XV,CAKE,48.0,13.63159657,100.627696
R_95604,Restaurant XW,CAKE,27.0,13.737051,100.437228
R_95601,Restaurant XX,CAKE,69.0,13.67609895,100.3454356
R_95600,Restaurant XY,CAKE,42.0,13.82799001,100.5005267
R_95597,Restaurant XZ,CAKE,54.0,13.720907,100.569018
R_95595,Restaurant YA,CAKE,45.0,13.8565327,100.5002554
R_95572,Restaurant YB,CAKE,46.0,13.763507,100.496107
R_95570,Restaurant YC,CAKE,38.0,13.7329903,100.530401
R_95568,Restaurant YD,CAKE,62.0,13.662933,100.61716
R_95559,Restaurant YE,CAKE,43.0,13.74046875,100.5225128
R_95543,Restaurant YF,CAKE,57.0,13.81430678,100.7284049
R_95539,Restaurant YG,CAKE,47.0,13.788788,100.514662
R_95538,Restaurant YH,CAKE,68.0,13.724342,100.508933
R_95524,Restaurant YI,CAKE,41.0,13.742501,100.520338
R_95522,Restaurant YJ,CAKE,32.0,13.75313,100.4511
R_95519,Restaurant YK,CAKE,34.0,13.74054256,100.5096614
R_95514,Restaurant YL,CAKE,31.0,13.71517674,100.5370152
R_95493,Restaurant YM,CAKE,35.0,13.727529,100.493283
R_95476,Restaurant YN,CAKE,29.0,13.662041,100.470695
R_95475,Restaurant YO,CAKE,57.0,13.764018,100.489677
R_95444,Restaurant YP,CAKE,22.0,13.77266618,100.60941
R_95435,Restaurant YQ,CAKE,23.0,13.730363,100.585049
R_95433,Restaurant YR,CAKE,49.0,13.6779549,100.6423381
R_95427,Restaurant YS,CAKE,22.0,13.668882,100.637947
R_95425,Restaurant YT,CAKE,50.0,13.98711508,100.6317759
R_95422,Restaurant YU,CAKE,24.0,13.74600345,100.5629002
R_95414,Restaurant YV,CAKE,33.0,13.872294,100.531166
R_95413,Restaurant YW,CAKE,24.0,13.719554,100.573364
R_95395,Restaurant YX,CAKE,51.0,13.74541079,100.5250583
R_95387,Restaurant YY,CAKE,57.0,13.7625527,100.4979692
R_95380,Restaurant YZ,CAKE,29.0,13.758569,100.498579
R_95378,Restaurant ZA,CAKE,66.0,13.76772292,100.5580476
R_95373,Restaurant ZB,CAKE,25.0,13.71207452,100.4083899
R_95358,Restaurant ZC,CAKE,39.0,13.81667639,100.7286242
R_95356,Restaurant ZD,CAKE,46.0,13.673143,100.47245
R_95354,Restaurant ZE,CAKE,54.0,13.88749826,100.5778703
R_95322,Restaurant ZF,CAKE,22.0,13.664363,100.438915
R_95315,Restaurant ZG,CAKE,30.0,13.81314648,100.6548163
R_95311,Restaurant ZH,CAKE,45.0,13.7847235,100.630291
R_95296,Restaurant ZI,CAKE,35.0,13.79801,100.437815
R_95277,Restaurant ZJ,CAKE,21.0,13.778798,100.640767
R_95273,Restaurant ZK,CAKE,54.0,13.66652511,100.4547589
R_95272,Restaurant ZL,CAKE,70.0,13.755262,100.501434
R_95269,Restaurant ZM,CAKE,61.0,13.8632916,100.5185097
R_95263,Restaurant ZN,CAKE,39.0,13.737294,100.54264
R_95251,Restaurant ZO,CAKE,51.0,13.768153,100.601395
R_95245,Restaurant ZP,CAKE,57.0,13.731955,100.462937
R_95229,Restaurant ZQ,CAKE,38.0,13.822953,100.655875
R_95216,Restaurant ZR,CAKE,49.0,13.783012,100.574281
R_95211,Restaurant ZS,CAKE,42.0,13.731963,100.525181
R_95202,Restaurant ZT,CAKE,44.0,13.8144055,100.6665839
R_95195,Restaurant ZU,CAKE,20.0,13.767535,100.470775
R_95194,Restaurant ZV,CAKE,40.0,13.7100844,100.5428283
R_95190,Restaurant ZW,CAKE,21.0,13.75485266,100.4959892
R_95176,Restaurant ZX,CAKE,52.0,13.837078,100.663712
R_95156,Restaurant ZY,CAKE,39.0,13.74245,100.510064
R_95142,Restaurant ZZ,CAKE,49.0,13.724257,100.510359
R_95130,Restaurant AAA,CAKE,58.0,13.69750374,100.5375958
R_95127,Restaurant AAB,CAKE,25.0,13.87563953,100.5307482
R_95125,Restaurant AAC,CAKE,47.0,13.73577031,100.5219341
R_95124,Restaurant AAD,CAKE,51.0,13.788364,100.502227
R_95112,Restaurant AAE,CAKE,52.0,13.842893,100.662636
R_95106,Restaurant AAF,CAKE,41.0,13.7529497,100.4546633
R_95101,Restaurant AAG,CAKE,23.0,13.79687744,100.5600441
R_95098,Restaurant AAH,CAKE,57.0,13.75517,100.613055
R_95097,Restaurant AAI,CAKE,25.0,13.756265,100.477814
R_95096,Restaurant AAJ,CAKE,58.0,13.75460032,100.6268769
R_95090,Restaurant AAK,CAKE,23.0,13.79184722,100.4886287
R_95081,Restaurant AAL,CAKE,31.0,13.98395,100.550412
R_95069,Restaurant AAM,CAKE,28.0,13.735205,100.527134
R_95056,Restaurant AAN,CAKE,64.0,13.66052907,100.384796
R_95053,Restaurant AAO,CAKE,59.0,13.797513,100.376067
R_95042,Restaurant AAP,CAKE,54.0,13.7219061,100.5373789
R_95030,Restaurant AAQ,CAKE,52.0,13.8260719,100.620853
R_95024,Restaurant AAR,CAKE,43.0,14.062633,100.631837
R_95017,Restaurant AAS,CAKE,39.0,13.71129,100.499048
R_95016,Restaurant AAT,CAKE,31.0,13.67686534,100.7227797
R_95007,Restaurant AAU,CAKE,32.0,13.719494,100.561526
R_95000,Restaurant AAV,CAKE,36.0,13.77339375,100.6757898
R_94990,Restaurant AAW,CAKE,62.0,13.796841,100.690281
R_94984,Restaurant AAX,CAKE,45.0,13.761638,100.568726
R_94969,Restaurant AAY,CAKE,39.0,13.762235,100.649233
R_94964,Restaurant AAZ,CAKE,68.0,13.845317,100.527372
R_94960,Restaurant ABA,CAKE,32.0,13.78345528,100.3955429
R_94958,Restaurant ABB,CAKE,30.0,13.742135,100.510845
R_94948,Restaurant ABC,CAKE,54.0,13.717194,100.507328
R_94925,Restaurant ABD,CAKE,48.0,13.668843,100.442861
R_94921,Restaurant ABE,CAKE,68.0,13.79558,100.592459
R_94917,Restaurant ABF,CAKE,28.0,13.796918,100.574164
R_94912,Restaurant ABG,CAKE,38.0,13.708192,100.5097059
R_94904,Restaurant ABH,CAKE,20.0,13.68768,100.64746
R_94891,Restaurant ABI,CAKE,49.0,13.895879,100.608867
R_94890,Restaurant ABJ,CAKE,30.0,13.83126864,100.5532886
R_94868,Restaurant ABK,CAKE,48.0,13.63414,100.606229
R_94859,Restaurant ABL,CAKE,47.0,13.838378,100.782449
R_94847,Restaurant ABM,CAKE,20.0,13.781383,100.445483
R_94844,Restaurant ABN,CAKE,43.0,13.948002,100.626205
R_94842,Restaurant ABO,CAKE,33.0,13.78979662,100.4785967
R_94828,Restaurant ABP,CAKE,29.0,13.738163,100.404929
R_94827,Restaurant ABQ,CAKE,38.0,13.741369,100.547704
R_94821,Restaurant ABR,CAKE,66.0,13.788499,100.481821
R_94812,Restaurant ABS,CAKE,39.0,13.662806,100.441157
R_94807,Restaurant ABT,CAKE,48.0,13.692201,100.343508
R_94803,Restaurant ABU,CAKE,44.0,13.813918,100.591225
R_94802,Restaurant ABV,CAKE,34.0,13.729919,100.568099
R_94800,Restaurant ABW,CAKE,60.0,13.7818164,100.8146151
R_94796,Restaurant ABX,CAKE,51.0,13.70888,100.365452
R_94777,Restaurant ABY,CAKE,64.0,13.777766,100.570288
R_94768,Restaurant ABZ,CAKE,33.0,13.7117522,100.4341068
R_94765,Restaurant ACA,CAKE,27.0,13.73562352,100.5687269
R_94756,Restaurant ACB,CAKE,47.0,13.6945044,100.4625733
R_94754,Restaurant ACC,CAKE,43.0,13.786892,100.547587
R_94752,Restaurant ACD,CAKE,52.0,13.887661,100.603623
R_94743,Restaurant ACE,CAKE,54.0,13.815987,100.560928
R_94742,Restaurant ACF,CAKE,39.0,13.870571,100.531208
